날짜,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
20180418,15656.4,15388.56,15261.84,15118.56,15124.32,15624.72,16833.6,16887.6,17492.4,19504.08,18504,18657.36,20345.04,18715.68,18473.04,18524.16,18485.28,20168.64,19047.6,18309.6,17239.68,16331.04,15327.36,14415.12
20180419,15582.24,15355.44,15120.72,14970.96,15001.92,15564.24,16654.32,16701.84,17207.28,19239.12,18266.4,18250.56,19835.28,18146.16,18093.6,18027.36,17976.96,19689.84,18575.28,17863.2,16958.16,16073.28,15131.52,14136.48
20180420,15261.12,15067.44,15012,14908.32,14828.4,15276.96,15739.2,16254.72,16511.04,18426.24,17038.8,17111.52,19152,17576.64,17467.92,17442.72,17634.96,19436.4,17879.76,17146.08,16467.12,15452.64,14515.92,13854.96
20180421,13368.24,13130.64,13088.88,12974.4,13078.08,12908.16,12929.76,13127.76,13515.84,14034.24,14401.44,14721.12,14865.12,14976,15187.68,15212.16,15318,15043.68,14803.2,14937.84,14668.56,14265.36,13827.6,13471.2
20180422,13219.2,13158.72,13011.84,12889.44,12923.28,12678.48,12718.8,12939.84,13271.04,13377.6,13718.16,13749.12,13943.52,14387.04,14532.48,14900.4,15210.72,14996.16,14927.04,14822.64,14739.84,14417.28,13989.6,13572.72
20180423,14970.96,14777.28,14740.56,14625.36,14674.32,14938.56,15819.84,16634.16,17446.32,20304.72,19826.64,20249.28,22251.6,20817.36,20700,20616.48,20268.72,21723.84,19919.52,18756.72,17640,16706.88,15508.08,14565.6
20180424,15673.68,15356.88,15255.36,15202.08,15173.28,15516,16198.56,16909.2,17674.56,20122.56,19144.8,19275.84,21260.88,19422.72,19350,19194.48,19225.44,20719.44,19290.96,12767.04,12607.92,16269.84,15275.52,14261.76
20180425,15526.08,15278.4,15289.2,15150.24,15232.32,15374.88,16059.6,16596.72,16719.84,18934.56,17820,17980.56,19747.44,18211.68,18272.88,18134.64,18389.52,19830.96,18798.48,18083.52,16989.84,15963.12,14978.16,14256
20180426,15399.36,15143.04,15084.72,14927.76,14883.84,15287.04,15746.4,16333.2,16624.08,18636.48,17357.76,17470.8,19481.76,17892,17805.6,17912.16,18025.2,19607.04,18444.96,17629.92,16709.76,15881.76,14827.68,13934.88
20180427,15064.56,14898.96,14868,14762.88,14771.52,15138,15526.8,16061.76,16244.64,17912.88,16763.76,16992,18817.2,17573.76,17470.08,17580.24,17539.92,19244.16,17878.32,17207.28,16377.12,15492.24,14509.44,13773.6
20180428,13341.6,13127.04,13014.72,12848.4,12839.76,12933.36,12949.2,13199.04,13541.76,14065.92,14446.08,14667.84,14659.2,14775.84,14846.4,14857.92,15099.12,15041.52,14875.92,14742.72,14484.96,14099.76,13604.4,13163.04
20180429,13007.52,12846.24,12752.64,12648.96,12582,12536.64,12638.16,12790.8,12750.48,12765.6,12877.92,13089.6,13351.68,13712.4,13916.16,14142.96,14452.56,14476.32,14454,14794.56,14634.72,14279.04,13857.12,13417.92
20180430,14747.04,14544,14543.28,14379.84,14299.92,14843.52,15570,16265.52,16741.44,18576.72,17385.12,17566.56,19766.16,18390.96,18229.68,14029.92,18813.6,20617.2,19444.32,18694.08,17536.32,16718.4,15626.88,14616
20180501,15786.72,15616.08,15614.64,15394.32,15307.92,15509.52,15904.8,16244.64,16284.96,18161.28,17218.8,17645.76,19869.84,18353.52,18228.24,18151.92,18347.76,19881.36,19068.48,18270,17303.04,16372.08,15503.04,14708.16
20180502,15863.04,15611.04,15545.52,15407.28,15322.32,15521.04,16077.6,16930.8,17401.68,19335.6,18380.88,19104.48,21238.56,19671.12,19629.36,19599.12,19268.64,20646,19362.96,18430.56,17404.56,16334.64,15300,14357.52
20180503,15434.64,15174,15059.52,14937.84,14899.68,15048,15656.4,16194.96,16158.96,18205.2,17425.44,17461.44,19347.84,18510.48,18312.48,18365.04,18412.56,19803.6,18497.52,17781.84,16990.56,15978.96,15012.72,14083.92
20180504,15230.88,14995.44,14847.12,14762.16,14803.2,15114.96,15546.96,15932.88,16099.92,17791.92,16488.72,16684.56,18739.44,17245.44,17136,17197.2,17334,18905.76,17706.24,16774.56,15919.92,15168.96,14374.08,13545.36
20180505,13169.52,12915.36,12821.04,12816.72,12652.56,12570.48,12679.92,12779.28,13092.48,13312.08,13564.8,13839.84,14212.8,14428.08,14361.84,14555.52,14598,14672.16,14600.88,14538.96,14297.04,14037.12,13732.56,13377.6
20180506,13114.8,12952.08,12996,12980.16,12916.08,12852,12985.2,13134.24,13248.72,13574.88,13859.28,13935.6,14190.48,14349.6,14353.2,14428.08,14501.52,14509.44,14659.2,14702.4,14586.48,14289.12,13955.76,13596.48
20180507,14956.56,14873.76,14774.4,14644.08,14510.16,14420.16,14525.28,14551.92,13753.44,13957.92,12090.96,12299.76,14646.24,12956.4,13063.68,13418.64,13672.8,15505.92,15480,15499.44,15195.6,14827.68,14390.64,13932.72
20180508,15107.04,14994.72,14859.36,14714.64,14721.12,15017.76,15552,15921.36,16194.96,18180.72,16917.84,17663.04,19908,18568.08,18509.76,18702,18954.72,20530.8,19197.36,18460.08,17444.16,16356.24,15377.76,14336.64
20180509,15418.8,15092.64,15067.44,14814,14765.76,14993.28,15494.4,15896.88,16200.72,18079.92,17149.68,17433.36,19599.12,18323.28,18195.12,18505.44,18756.72,20293.2,19285.92,18359.28,17579.52,16675.92,15556.32,14577.12
20180510,15611.04,15440.4,15258.96,15147.36,15094.8,15317.28,15740.64,16295.76,16591.68,18570.24,17727.84,17708.4,19784.16,18489.6,18694.8,18673.92,18882,20417.04,19453.68,18505.44,17724.24,16641.36,15527.52,14577.84
20180511,15871.68,15588,15393.6,15332.4,15320.88,15498.72,16040.16,16565.76,16799.04,18467.28,17293.68,17216.64,19310.4,18189.36,18044.64,18458.64,18532.08,19914.48,18339.84,17360.64,16610.4,15877.44,15035.76,14266.8
20180512,13749.84,13479.12,13279.68,13176,12969.36,12872.16,12932.64,13394.16,14199.84,15075.36,15510.24,15782.4,15954.48,16151.04,16350.48,16446.96,16316.64,16004.88,15686.64,15468.48,15080.4,14715.36,14293.44,13870.8
20180513,13548.96,13496.4,13312.8,13230.72,13246.56,13016.16,13046.4,13341.6,13554,13689.36,13638.24,13674.96,14158.08,14430.24,14386.32,14598,14944.32,15048.72,15071.04,15256.8,15127.92,14809.68,14358.24,13971.6
20180514,15130.08,14982.48,14979.6,14881.68,14742.72,14952.96,15583.68,16287.12,16698.24,18504.72,17330.4,17593.2,19904.4,18819.36,19091.52,19188,19234.08,20870.64,19738.8,18828,17902.08,17010,15917.76,14946.48
20180515,15944.4,15597.36,15548.4,15250.32,15173.28,15431.76,15803.28,16286.4,16721.28,19040.4,17897.04,18264.24,20704.32,19611.36,19928.88,20142.72,20450.16,21924,20532.24,19517.76,18551.52,17584.56,16659.36,15555.6
20180516,16565.04,16238.16,16100.64,15940.8,15881.04,16043.04,16634.88,17516.88,18319.68,20970,20510.64,21174.48,23462.64,22911.12,22990.32,22944.24,23052.24,23347.44,21860.64,20771.28,19368.72,18223.92,17201.52,16105.68
20180517,16302.96,16124.4,16009.2,15657.84,15660,15839.28,16297.92,17085.6,18267.12,20819.52,21158.64,21219.12,23217.12,22533.84,22441.68,22572.72,22934.88,23546.88,21972.96,20614.32,19305.36,18100.08,17040.96,16004.16
20180518,17023.68,16783.2,16585.92,16351.2,16299.36,16448.4,17023.68,17676,18063.36,20260.8,19135.44,19399.68,21583.44,19905.12,19701.36,19466.64,19435.68,20912.4,19495.44,18414.72,17569.44,16698.96,15682.32,14690.88
20180519,14142.96,13759.2,13682.88,13575.6,13503.6,13444.56,13351.68,13530.96,13972.32,14361.84,14779.44,15102,15428.88,15824.16,16063.92,16311.6,16521.84,16349.04,16110.72,15654.96,15275.52,14920.56,14432.4,13908.96
20180520,13719.6,13531.68,13348.8,13188.96,13062.24,12862.8,12805.2,12990.96,13114.08,13456.08,13501.44,13905.36,14205.6,14667.12,14860.8,15014.88,15054.48,15289.92,15222.96,14947.2,14873.76,14641.92,14194.08,13606.56
20180521,15031.44,14820.48,14713.92,14621.76,14640.48,14860.08,15265.44,15672.96,16050.24,17924.4,16642.8,16958.88,19334.16,18171.36,18424.8,18601.92,18763.92,20358,19167.84,18483.84,17547.12,16371.36,15449.76,14532.48
20180522,14049.36,13833.36,13639.68,13612.32,13478.4,13338.72,13272.48,13572.72,14080.32,14459.04,14950.08,15269.76,15765.12,16089.12,16305.12,16282.08,16470,16349.76,16110,15822,15536.16,15256.08,14960.16,14495.04
20180523,15742.08,15537.6,15471.36,15306.48,15270.48,15426,15811.92,16306.56,16504.56,18636.48,17714.88,18038.88,20049.84,18768.96,18882,18979.92,19261.44,20943.36,19812.24,18814.32,17953.92,16794,15644.16,14644.08
20180524,15521.04,15199.2,15174,14988.24,14990.4,15223.68,15594.48,15968.88,16266.96,18414.72,17357.76,17868.96,20151.36,19064.16,19279.44,19413.36,19832.4,21384.72,19845.36,18792.72,17879.76,16765.2,15760.8,14768.64
20180525,15852.24,15510.96,15366.96,15217.92,15252.48,15362.64,15783.12,16169.04,16426.08,18331.2,17492.4,18020.88,20504.16,19475.28,19375.2,19404,19611.36,20842.56,19247.04,18326.88,17210.16,16207.2,15268.32,14416.56
20180526,13911.12,13677.12,13623.12,13452.48,13350.24,13247.28,13194.72,13481.28,14315.76,15179.76,15596.64,16110.72,16589.52,17106.48,17241.84,17491.68,17629.92,17240.4,16724.16,16211.52,15674.4,15202.8,14703.84,14237.28
20180527,13907.52,13816.8,13695.84,13505.76,13376.16,13207.68,13142.16,13441.68,13600.8,13782.96,14124.24,14384.88,14684.4,15336,15626.16,15960.96,16208.64,15984.72,15901.2,15647.04,15348.24,15138,14726.88,14179.68
20180528,15403.68,15226.56,15091.2,14903.28,14994.72,15132.96,15693.84,16321.68,17040.24,19402.56,18994.32,19883.52,22400.64,21654,22054.32,21749.76,22001.04,23423.76,21792.24,20149.2,18753.84,17517.6,16292.88,15256.08
20180529,16279.92,16064.64,15874.56,15649.92,15590.88,15893.28,16370.64,17012.88,17888.4,20291.04,19547.28,19906.56,22497.12,21715.92,22110.48,22196.16,22111.2,23548.32,21864.96,20396.88,18947.52,17878.32,16608.24,15487.2
20180530,16372.8,16162.56,15999.12,15855.84,15776.64,16016.4,16546.32,17171.28,17902.8,20340.72,19587.6,20163.6,22829.76,21738.96,21752.64,21836.16,21921.84,23168.16,21612.24,20074.32,18833.76,17544.96,16244.64,15207.12
20180531,16307.28,15991.2,15595.2,15431.04,15413.04,15607.44,16135.2,16702.56,17194.32,19462.32,18881.28,19609.92,22178.16,21183.12,21867.12,22130.64,22494.96,23824.8,22278.96,20926.08,19129.68,17728.56,16607.52,15432.48
20180601,16435.44,16087.68,16056.72,15845.04,15780.96,15928.56,16348.32,17056.08,17740.8,20238.48,20216.16,20969.28,23655.6,22986,23468.4,23556.24,23672.16,24752.88,22204.8,20772.72,18974.16,17520.48,16157.52,15174.72
20180602,14617.44,14250.24,14014.8,13938.48,13872.24,13613.04,13611.6,13972.32,14888.88,15775.92,16860.96,17761.68,18476.64,18781.92,18895.68,18944.64,18944.64,18526.32,18133.2,17326.8,16631.28,15778.08,15129.36,14405.76
20180603,14005.44,13878.72,13752,13563.36,13466.16,13266.72,13276.8,13507.92,13653.36,14137.92,14574.24,15588.72,16290.72,16719.84,16997.04,17461.44,17795.52,17689.68,17405.28,16997.04,16511.76,15703.92,15140.88,14549.04
20180604,15896.88,15667.2,15448.32,15222.96,15117.12,15322.32,15806.16,16463.52,17941.68,20881.44,20697.12,21857.76,24291.36,23381.28,24064.56,24088.32,24163.2,24820.56,22329.36,21171.6,19566.72,18037.44,16845.84,15762.24
20180605,16737.84,16398.72,16066.8,15875.28,15839.28,16066.8,16404.48,17166.24,18744.48,21737.52,21468.96,22572.72,25323.84,24843.6,24888.96,25363.44,25673.04,26164.08,23315.04,21583.44,19803.6,18227.52,16789.68,15621.84
20180606,15420.96,14623.2,14304.96,14206.32,14130,13812.48,13800.24,14225.76,14796,15477.84,16486.56,17631.36,18435.6,18979.92,19405.44,19602,19684.08,19342.8,18766.8,18511.92,17804.16,16725.6,16038,15391.44
20180607,16560.72,16220.88,16004.88,15698.88,15701.04,15909.84,16539.84,17001.36,18193.68,21060,21015.36,22343.76,25044.48,25043.76,25478.64,25536.96,26021.52,26884.08,23952.96,22091.04,20268.72,18539.28,17076.96,15836.4
20180608,16855.2,16472.88,16297.2,16138.8,16073.28,16152.48,16811.28,17460,18154.08,21232.8,21007.44,21785.04,24315.84,23649.84,24135.12,24243.12,24310.08,25295.76,22608.72,20844.72,19211.04,17401.68,16237.44,15230.88
20180609,14824.08,14533.2,14274,14131.44,13965.12,13809.6,13954.32,14481.36,15382.08,16744.32,17519.04,18602.64,19584,20482.56,20710.8,20329.92,20044.8,19339.92,18755.28,17950.32,17135.28,16237.44,15683.76,14932.8
20180610,14536.08,14263.92,14056.56,13935.6,13764.96,13537.44,13648.32,13857.84,13860,13825.44,14206.32,14724.72,15197.76,16379.28,16928.64,17263.44,17531.28,17089.2,16961.76,16481.52,15815.52,14382,14268.24,13994.64
20180611,15618.24,15374.88,15304.32,15151.68,15033.6,15237.36,15692.4,16414.56,17546.4,20257.2,20187.36,20595.6,23061.6,22187.52,23042.16,23214.24,23176.08,23749.92,21741.84,20607.84,19253.52,17745.84,16444.08,15479.28
20180612,16564.32,16256.88,16021.44,15822.72,15747.84,15980.4,16362.72,16813.44,17686.08,20450.16,20108.16,20707.2,23333.04,22936.32,23804.64,23826.96,24035.76,24845.76,22376.88,20568.96,19210.32,17483.76,16178.4,15168.24
20180613,14751.36,14476.32,14286.24,14124.24,14034.24,13961.52,13857.84,14174.64,14671.44,15549.84,16349.04,17041.68,17595.36,18136.8,19357.2,19470.24,19506.96,19003.68,18507.6,18012.96,17457.84,16713.36,16170.48,15572.16
20180614,16770.96,16435.44,16357.68,16129.44,15951.6,16245.36,16835.04,17358.48,18334.8,20888.64,20090.16,20514.96,23075.28,22537.44,22900.32,23469.12,23760.72,24516.72,22092.48,20811.6,19495.44,17925.12,16698.96,15604.56
20180615,16697.52,16258.32,16094.16,15885.36,15899.04,16048.8,16568.64,17143.2,17508.24,19601.28,19353.6,19666.08,21797.28,21807.36,22880.16,23011.92,23182.56,23875.92,21422.16,19958.4,18558,16974,15914.16,14870.88
20180616,14409.36,14147.28,13846.32,13805.28,13699.44,13530.24,13448.16,13829.04,14491.44,15214.32,16115.76,16640.64,16919.28,17390.16,18313.92,18541.44,18829.44,18647.28,18136.08,17498.88,16819.2,15945.12,15352.56,14749.2
20180617,14382.72,14159.52,13953.6,13802.4,13736.88,13526.64,13562.64,13955.76,14386.32,14724.72,15298.56,15571.44,16076.16,16994.16,17614.08,17850.96,18136.08,17800.56,17472.24,17300.88,16731.36,16052.4,15458.4,14970.24
20180618,16209.36,15868.8,15842.88,15709.68,15649.2,15905.52,16534.08,17195.04,18419.04,22037.76,21839.04,22739.76,25269.12,24798.96,24541.2,24655.68,25176.96,26223.84,23283.36,21786.48,19991.52,17849.52,16399.44,15500.88
20180619,16440.48,16081.2,15991.2,15827.04,15703.2,15915.6,16469.28,17444.16,18732.24,21853.44,21201.84,22274.64,24544.08,24296.4,24468.48,24114.96,24225.12,25043.04,22333.68,21206.88,19779.12,18187.2,16577.28,15572.16
20180620,16582.32,16217.28,15996.24,15971.76,15965.28,16290.72,16888.32,17531.28,18486,21504.96,20428.56,21147.12,23875.92,23777.28,24017.76,24365.52,24829.2,25797.6,23033.52,21394.08,19734.48,18166.32,16533.36,15685.92
20180621,16788.96,16378.56,16277.04,16112.88,16161.84,16335.36,16835.76,17537.04,18531.36,21443.04,20789.28,21557.52,24004.08,23945.04,23959.44,24193.44,24454.08,25472.16,22577.76,21043.44,19712.16,18125.28,16418.16,15375.6
20180622,16392.24,16156.08,16074,15968.16,15940.08,16074,16446.96,17025.84,18496.08,22394.16,22137.12,22702.32,24770.88,24439.68,24486.48,24485.76,24487.2,25431.84,22296.24,20691.36,19320.48,17439.12,15737.04,14868.72
20180623,14451.84,14117.04,13865.76,13766.4,13667.04,13535.28,13713.84,14343.84,15136.56,15944.4,17196.48,18099.36,18578.16,18877.68,19152.72,19103.76,19525.68,19149.84,18118.08,17709.84,17025.84,16210.8,15582.24,15039.36
20180624,14621.76,14346.72,14135.76,14014.08,13889.52,13769.28,13860.72,14249.52,14647.68,14941.44,15689.52,16426.8,16705.44,17553.6,17960.4,18239.76,18465.12,18168.48,17655.84,17286.48,16959.6,16237.44,15698.88,15241.68
20180625,16413.84,16197.84,15901.2,15825.6,15690.24,16097.76,16958.16,18209.52,19916.64,23986.08,24428.16,25193.52,27418.32,27289.44,27226.8,27046.8,26850.24,27884.88,24566.4,22858.56,21136.32,19483.92,17515.44,16333.2
20180626,17303.76,16825.68,16614,16397.28,16392.96,16703.28,17339.76,18038.88,19089.36,22459.68,21780.72,22668.48,24719.76,24179.04,24665.04,24880.32,24979.68,26129.52,23563.44,22214.88,20878.56,18702,17159.04,16124.4
20180627,17074.8,16513.92,16458.48,16292.16,16274.16,16462.8,17080.56,16387.92,12947.04,22105.44,21813.12,23208.48,25023.6,24974.64,25120.08,25104.24,24937.92,26105.04,23136.48,21986.64,20521.44,18738,16899.84,16023.6
20180628,17175.6,16960.32,16890.48,16740,16667.28,16950.96,17511.12,18468,20238.48,23613.12,23114.16,24024.24,26002.8,25965.36,25732.08,25273.44,24839.28,24961.68,21939.12,20869.2,19754.64,18000.72,16670.88,15858.72
20180629,17012.88,16767.36,16660.8,16518.24,15407.28,9717.12,17669.52,18583.2,19761.12,22900.32,22685.04,23157.36,25215.12,25047.36,25356.24,25536.24,25448.4,26236.8,22893.12,21263.04,19810.08,18254.88,16334.64,15325.92
20180630,14921.28,14591.52,14379.84,14195.52,14091.84,14083.92,14358.96,14891.04,15938.64,16677.36,18391.68,19250.64,19604.16,19924.56,20119.68,20206.08,20234.88,19311.12,18194.4,17742.24,17218.08,16378.56,15586.56,15076.8
20180701,14852.16,14566.32,14460.48,14320.8,14141.52,13999.68,14194.8,14585.04,14988.96,15048,15479.28,16097.04,16447.68,16864.56,17033.04,17145.36,17356.32,17105.04,16791.12,16684.56,16532.64,15808.32,15258.96,14857.2
20180702,16157.52,15903.36,15715.44,15628.32,15603.12,15957.36,16695.36,17556.48,19405.44,22975.2,22190.4,23641.92,26151.84,26025.84,26245.44,26403.12,26208,26869.68,23634,22307.04,20982.24,18895.68,17326.8,16313.04
20180703,17358.48,17015.04,16837.2,16695.36,16626.24,16907.76,17712.72,18964.08,20851.92,25446.96,25810.56,26290.8,28070.64,28054.08,28200.96,28075.68,27954,28809.36,25634.16,24010.56,22089.6,20290.32,18121.68,16944.48
20180704,17922.96,17468.64,17220.24,17056.08,16993.44,17240.4,18129.6,19470.24,21808.08,27369.36,27218.16,27192.24,28738.8,28728,28697.76,28416.96,28087.92,28704.24,25478.64,23635.44,21965.04,19933.2,17875.44,16709.04
20180705,17732.88,17353.44,17073.36,16963.2,16935.12,17267.04,18280.8,19516.32,21207.6,25440.48,25693.92,25851.6,27527.04,27556.56,27650.16,27219.6,26287.92,27378.72,24611.04,22983.12,21302.64,19670.4,17675.28,16586.64
20180706,17583.84,17130.24,16833.6,16668.72,16650,16917.12,8009.28,18405.36,20356.56,23439.6,22523.04,23705.28,25668,25635.6,25758,25094.16,25363.44,26219.52,22696.56,21124.08,19881.36,18115.92,16369.92,15498
20180707,14988.96,14700.24,14515.92,14382.72,14187.6,14020.56,14147.28,14628.24,10106.64,16102.8,16919.28,18149.76,18364.32,18876.24,19164.24,19465.2,19571.76,19130.4,18453.6,17976.24,17241.84,16438.32,15578.64,15042.24
20180708,14616.72,14266.08,14051.52,13862.16,13793.76,13689.36,13782.24,14234.4,14360.4,14506.56,14999.76,15747.12,16380.72,16989.12,17439.84,17887.68,18225.36,17945.28,17611.2,17459.28,17301.6,16606.8,15855.84,15319.44
20180709,16613.28,16302.24,16162.56,15953.76,16040.88,16346.88,17174.88,18099.36,19928.88,23279.76,22310.64,22649.76,24453.36,23934.24,23767.92,23595.12,23160.96,24362.64,21602.88,20324.88,19354.32,18357.12,16574.4,15649.92
20180710,16799.76,16534.08,16404.48,16301.52,16319.52,16658.64,17265.6,18264.96,19847.52,23546.88,22986.72,17901.36,6690.96,19450.8,0,6398.64,25529.76,26547.12,23996.88,22649.76,21386.88,19509.84,16107.84,16655.04
20180711,17678.16,17411.76,17363.52,17213.76,17206.56,17493.12,16920.72,16568.64,21423.6,25626.24,26111.52,26784,28632.24,28401.84,28231.2,27955.44,27417.6,28127.52,25039.44,23734.8,22040.64,20332.08,18202.32,16948.8
20180712,17881.92,17498.88,17372.88,17263.44,17216.64,12897.36,13682.16,16405.92,21779.28,26737.92,26840.88,26808.48,28054.8,27961.2,27671.76,27706.32,27541.44,28470.24,25316.64,23915.52,22319.28,20529.36,18234.72,17150.4
20180713,18131.04,17729.28,17560.8,17443.44,17368.56,17824.32,15428.16,18318.96,22143.6,27264.96,27014.4,26745.84,28503.36,28175.76,28034.64,27913.68,28083.6,28653.12,25664.4,23962.32,21953.52,20193.12,18128.16,16948.8
20180714,16279.92,15944.4,15645.6,15576.48,15531.84,15366.24,13012.56,16200,17269.92,19299.6,20489.76,21088.8,21129.12,21623.04,21774.96,22019.76,22023.36,21335.04,20409.12,19748.16,19054.8,18321.84,17442.72,16732.8
20180715,16347.6,15941.52,15765.84,15572.16,15480.72,15392.88,15557.04,15832.08,15981.12,16851.6,17399.52,17956.8,18526.32,19445.76,19990.8,20323.44,20840.4,20496.96,19774.8,19445.04,19093.68,18444.96,17482.32,16914.24
20180716,18044.64,17730,17524.08,17201.52,17275.68,16512.48,17056.8,17033.04,23392.08,28686.96,28675.44,28668.24,29957.04,29958.48,30063.6,29959.2,29798.64,30579.84,26814.96,25055.28,23226.48,21330,18705.6,17344.08
20180717,18154.8,17737.92,17483.04,17354.88,15754.32,17748.72,18863.28,20298.24,22904.64,27732.24,27807.12,28021.68,29326.32,29148.48,29240.64,29200.32,29109.6,30023.28,26578.8,25001.28,22942.08,21142.08,18720,17480.16
20180718,18318.96,17881.2,17777.52,17591.76,17578.8,18077.76,9547.2,20386.8,23220,28344.24,28270.8,28211.76,29685.6,29591.28,29828.16,29687.76,29398.32,30354.48,26745.84,24971.76,23055.12,21109.68,18802.08,17532.72
20180719,18396.72,17961.12,17730.72,17593.2,17478.72,17854.56,18917.28,20480.4,23127.12,27977.04,28149.84,28453.68,29835.36,29865.6,27293.76,29842.56,29877.84,30546.72,27013.68,25123.68,23085.36,21363.12,19017.36,17814.24
20180720,18665.28,18171.36,17965.44,17789.76,17819.28,18225.36,19101.6,17339.04,23606.64,28779.84,28723.68,28923.84,30291.84,30252.96,30236.4,29851.92,29559.6,27467.28,17218.8,24474.96,22431.6,20604.24,18435.6,17265.6
20180721,16675.2,16261.2,16097.76,14585.04,15984,13124.88,15750,16444.08,18554.4,20828.16,21942,22707.36,22937.76,23451.84,23736.24,23760,23392.8,22752,21416.4,20637.36,19790.64,18966.24,17411.04,16634.16
20180722,16185.6,15932.88,15758.64,15688.8,15647.04,15534.72,14184.72,16112.16,17015.76,17883.36,18501.84,12828.24,17916.48,18872.64,21004.56,21549.6,21839.76,21433.68,20530.08,20316.24,20057.04,19466.64,18439.92,17480.16
20180723,18558.72,18185.04,18182.16,18113.76,18054.72,18439.92,19599.84,21644.64,25071.12,30077.28,30178.8,30458.16,31759.92,31827.6,31905.36,31862.88,31735.44,32317.2,28617.84,26590.32,24249.6,22425.84,19763.28,16630.56
20180724,19190.88,18756.72,17264.16,14158.08,18437.04,18838.08,19876.32,21674.88,25361.28,30887.28,30484.08,17611.2,31950.72,32217.84,32443.2,26609.76,20834.64,2546.64,28666.8,21946.32,24150.96,22146.48,19737.36,18480.96
